Video,Frame_number,Timestamp,Kermit,Pigs,Miss Piggy,Cook,StatlerWaldorf,Rowlf the Dog,Fozzie Bear
244,19089,12:43.56,1,0,0,0,0,0,0
244,19090,12:43.60,1,0,0,0,0,0,0
244,19091,12:43.64,1,0,0,0,0,0,0
244,19092,12:43.68,1,0,0,0,0,0,0
244,19093,12:43.72,1,0,0,0,0,0,0
244,19094,12:43.76,1,0,0,0,0,0,0
244,19095,12:43.80,1,0,0,0,0,0,0
244,19096,12:43.84,1,0,0,0,0,0,0
244,19097,12:43.88,1,0,0,0,0,0,0
244,19098,12:43.92,1,0,0,0,0,0,0
244,19099,12:43.96,1,0,0,0,0,0,0
244,19100,12:44.00,1,0,0,0,0,0,0
244,19101,12:44.04,1,0,0,0,0,0,0
244,19102,12:44.08,1,0,0,0,0,0,0
244,19103,12:44.12,1,0,0,0,0,0,0
244,19104,12:44.16,1,0,0,0,0,0,0
244,19105,12:44.20,1,0,0,0,0,0,0
244,19106,12:44.24,1,0,0,0,0,0,0
244,19107,12:44.28,1,0,0,0,0,0,0
244,19108,12:44.32,1,0,0,0,0,0,0
244,19109,12:44.36,1,0,0,0,0,0,0
244,19110,12:44.40,1,0,0,0,0,0,0
244,19111,12:44.44,1,0,0,0,0,0,0
244,19112,12:44.48,1,0,0,0,0,0,0
244,19113,12:44.52,1,0,0,0,0,0,0
244,19114,12:44.56,1,0,0,0,0,0,0
244,19115,12:44.60,1,0,0,0,0,0,0
244,19116,12:44.64,1,0,0,0,0,0,0
244,19117,12:44.68,0,0,0,0,0,0,0
244,19118,12:44.72,0,0,0,0,0,0,0
244,19119,12:44.76,0,0,0,0,0,0,0
244,19120,12:44.80,0,0,0,0,0,0,0
244,19121,12:44.84,0,0,0,0,0,0,0
244,19122,12:44.88,0,0,0,0,0,0,0
244,19123,12:44.92,0,0,0,0,0,0,0
244,19124,12:44.96,0,0,0,0,0,0,0
244,19125,12:45.00,0,0,0,0,0,0,0
244,19126,12:45.04,0,0,0,0,0,0,0
244,19127,12:45.08,0,0,0,0,0,0,0
244,19128,12:45.12,0,0,0,0,0,0,0
244,19129,12:45.16,0,0,0,0,0,0,0
244,19130,12:45.20,0,0,0,0,0,0,0
244,19131,12:45.24,0,0,0,0,0,0,0
244,19132,12:45.28,0,0,0,0,0,0,0
244,19133,12:45.32,0,0,0,0,0,0,0
244,19134,12:45.36,0,0,0,0,0,0,0
244,19135,12:45.40,0,0,0,0,0,0,0
244,19136,12:45.44,0,0,0,0,0,0,0
244,19137,12:45.48,0,0,0,0,0,0,0
244,19138,12:45.52,0,0,0,0,0,0,0
244,19139,12:45.56,0,0,0,0,0,0,0
244,19140,12:45.60,0,0,0,0,0,0,0
244,19141,12:45.64,0,0,0,0,0,0,0
244,19142,12:45.68,0,0,0,0,0,0,0
244,19143,12:45.72,0,0,0,0,0,0,0
244,19144,12:45.76,0,0,0,0,0,0,0
244,19145,12:45.80,0,0,0,0,0,0,0
244,19146,12:45.84,0,0,0,0,0,0,0
244,19147,12:45.88,0,0,0,0,0,0,0
244,19148,12:45.92,0,0,0,0,0,0,0
244,19149,12:45.96,0,0,0,0,0,0,0
244,19150,12:46.00,0,0,0,0,0,0,0
244,19151,12:46.04,0,0,0,0,0,0,0
244,19152,12:46.08,0,0,0,0,0,0,0
244,19153,12:46.12,0,0,0,0,0,0,0
244,19154,12:46.16,0,0,0,0,0,0,0
244,19155,12:46.20,0,0,0,0,0,0,0
244,19156,12:46.24,0,0,0,0,0,0,0
244,19157,12:46.28,0,0,0,0,0,0,0
244,19158,12:46.32,0,0,0,0,0,0,0
244,19159,12:46.36,0,0,0,0,0,0,0
244,19160,12:46.40,0,0,0,0,0,0,0
244,19161,12:46.44,0,0,0,0,0,0,0
244,19162,12:46.48,0,0,0,0,0,0,0
244,19163,12:46.52,0,0,0,0,0,0,0
244,19164,12:46.56,0,0,0,0,0,0,0
244,19165,12:46.60,0,0,0,0,0,0,0
244,19166,12:46.64,0,0,0,0,0,0,0
244,19167,12:46.68,0,0,0,0,0,0,0
244,19168,12:46.72,0,0,0,0,0,0,0
244,19169,12:46.76,0,0,0,0,0,0,0
244,19170,12:46.80,0,0,0,0,0,0,0
244,19171,12:46.84,0,0,0,0,0,0,0
244,19172,12:46.88,0,0,0,0,0,0,0
244,19173,12:46.92,0,0,0,0,0,0,0
244,19174,12:46.96,0,0,0,0,0,0,0
244,19175,12:47.00,0,0,0,0,0,0,0
244,19176,12:47.04,0,0,0,0,0,0,0
244,19177,12:47.08,0,0,0,0,0,0,0
244,19178,12:47.12,0,0,0,0,0,0,0
244,19179,12:47.16,0,0,0,0,0,0,0
244,19180,12:47.20,0,0,0,0,0,0,0
244,19181,12:47.24,0,0,0,0,0,0,0
244,19182,12:47.28,0,0,0,0,0,0,0
244,19183,12:47.32,0,0,0,0,0,0,0
244,19184,12:47.36,0,0,0,0,0,0,0
244,19185,12:47.40,0,0,0,0,0,0,0
244,19186,12:47.44,0,0,0,0,0,0,0
244,19187,12:47.48,0,0,0,0,0,0,0
244,19188,12:47.52,0,0,0,0,0,0,0
244,19189,12:47.56,0,0,0,0,0,0,0
244,19190,12:47.60,0,0,0,0,0,0,0
244,19191,12:47.64,0,0,0,0,0,0,0
244,19192,12:47.68,0,0,0,0,0,0,0
244,19193,12:47.72,0,0,0,0,0,0,0
244,19194,12:47.76,0,0,0,0,0,0,0
244,19195,12:47.80,0,0,0,0,0,0,0
244,19196,12:47.84,0,0,0,0,0,0,0
244,19197,12:47.88,0,0,0,0,0,0,0
244,19198,12:47.92,0,0,0,0,0,0,0
244,19199,12:47.96,0,0,0,0,0,0,0
244,19200,12:48.00,0,0,0,0,0,0,0
244,19201,12:48.04,0,0,0,0,0,0,0
244,19202,12:48.08,0,0,0,0,0,0,0
244,19203,12:48.12,0,0,0,0,0,0,0
244,19204,12:48.16,0,0,0,0,0,0,0
244,19205,12:48.20,0,0,0,0,0,0,0
244,19206,12:48.24,0,0,0,0,0,0,0
244,19207,12:48.28,0,0,0,0,0,0,0
244,19208,12:48.32,0,0,0,0,0,0,0
244,19209,12:48.36,0,0,0,0,0,0,0
244,19210,12:48.40,0,0,0,0,0,0,0
244,19211,12:48.44,0,0,0,0,0,0,0
244,19212,12:48.48,0,0,0,0,0,0,0
244,19213,12:48.52,0,0,0,0,0,0,0
244,19214,12:48.56,0,0,0,0,0,0,0
244,19215,12:48.60,0,0,0,0,0,0,0
244,19216,12:48.64,0,0,0,0,0,0,0
244,19217,12:48.68,0,0,0,0,0,0,0
244,19218,12:48.72,0,0,0,0,0,0,0
244,19219,12:48.76,0,0,0,0,0,0,0
244,19220,12:48.80,0,0,0,0,0,0,0
244,19221,12:48.84,0,0,0,0,0,0,0
244,19222,12:48.88,0,0,0,0,0,0,0
244,19223,12:48.92,0,0,0,0,0,0,0
244,19224,12:48.96,0,0,0,0,0,0,0
244,19225,12:49.00,0,0,0,0,0,0,0
244,19226,12:49.04,0,0,0,0,0,0,0
244,19227,12:49.08,0,0,0,0,0,0,0
244,19228,12:49.12,0,0,0,0,0,0,0
244,19229,12:49.16,0,0,0,0,0,0,0
244,19230,12:49.20,1,0,0,0,0,0,0
244,19231,12:49.24,1,0,0,0,0,0,0
244,19232,12:49.28,1,0,0,0,0,0,0
244,19233,12:49.32,1,0,0,0,0,0,0
244,19234,12:49.36,1,0,0,0,0,0,0
244,19235,12:49.40,1,0,0,0,0,0,0
244,19236,12:49.44,1,0,0,0,0,0,0
244,19237,12:49.48,1,0,0,0,0,0,0
244,19238,12:49.52,1,0,0,0,0,0,0
244,19239,12:49.56,1,0,0,0,0,0,0
244,19240,12:49.60,1,0,0,0,0,0,0
244,19241,12:49.64,1,0,0,0,0,0,0
244,19242,12:49.68,1,0,0,0,0,0,0
244,19243,12:49.72,1,0,0,0,0,0,0
244,19244,12:49.76,1,0,0,0,0,0,0
244,19245,12:49.80,0,0,0,0,0,0,0
244,19246,12:49.84,0,0,0,0,0,0,0
244,19247,12:49.88,0,0,0,0,0,0,0
244,19248,12:49.92,0,0,0,0,0,0,0
244,19249,12:49.96,0,0,0,0,0,0,0
244,19250,12:50.00,0,0,0,0,0,0,0
244,19251,12:50.04,0,0,0,0,0,0,0
244,19252,12:50.08,0,0,0,0,0,0,0
244,19253,12:50.12,0,0,0,0,0,0,0
244,19254,12:50.16,0,0,0,0,0,0,0
244,19255,12:50.20,0,0,0,0,0,0,0
244,19256,12:50.24,0,0,0,0,0,0,0
244,19257,12:50.28,0,0,0,0,0,0,0
244,19258,12:50.32,0,0,0,0,0,0,0
244,19259,12:50.36,0,0,0,0,0,0,0
244,19260,12:50.40,0,0,0,0,0,0,0
244,19261,12:50.44,0,0,0,0,0,0,0
244,19262,12:50.48,0,0,0,0,0,0,0
244,19263,12:50.52,0,0,0,0,0,0,0
244,19264,12:50.56,0,0,0,0,0,0,0
244,19265,12:50.60,0,0,0,0,0,0,0
244,19266,12:50.64,0,0,0,0,0,0,0
244,19267,12:50.68,0,0,0,0,0,0,0
244,19268,12:50.72,0,0,0,0,0,0,0
244,19269,12:50.76,0,0,0,0,0,0,0
244,19270,12:50.80,0,0,0,0,0,0,0
244,19271,12:50.84,0,0,0,0,0,0,0
244,19272,12:50.88,0,0,0,0,0,0,0
244,19273,12:50.92,0,0,0,0,0,0,0
244,19274,12:50.96,0,0,0,0,0,0,0
244,19275,12:51.00,0,0,0,0,0,0,0
244,19276,12:51.04,0,0,0,0,0,0,0
244,19277,12:51.08,0,0,0,0,0,0,0
244,19278,12:51.12,0,0,0,0,0,0,0
244,19279,12:51.16,0,0,0,0,0,0,0
244,19280,12:51.20,0,0,0,0,0,0,0
244,19281,12:51.24,0,0,0,0,0,0,0
244,19282,12:51.28,0,0,0,0,0,0,0
244,19283,12:51.32,0,0,0,0,0,0,0
244,19284,12:51.36,0,0,0,0,0,0,0
244,19285,12:51.40,0,0,0,0,0,0,0
244,19286,12:51.44,0,0,0,0,0,0,0
244,19287,12:51.48,1,0,0,0,0,0,0
244,19288,12:51.52,1,0,0,0,0,0,0
244,19289,12:51.56,1,0,0,0,0,0,0
244,19290,12:51.60,1,0,0,0,0,0,0
244,19291,12:51.64,1,0,0,0,0,0,0
244,19292,12:51.68,1,0,0,0,0,0,0
244,19293,12:51.72,1,0,0,0,0,0,0
244,19294,12:51.76,1,0,0,0,0,0,0
244,19295,12:51.80,1,0,0,0,0,0,0
244,19296,12:51.84,1,0,0,0,0,0,0
244,19297,12:51.88,1,0,0,0,0,0,0
244,19298,12:51.92,1,0,0,0,0,0,0
244,19299,12:51.96,1,0,0,0,0,0,0
244,19300,12:52.00,1,0,0,0,0,0,0
244,19301,12:52.04,1,0,0,0,0,0,0
244,19302,12:52.08,1,0,0,0,0,0,0
244,19303,12:52.12,1,0,0,0,0,0,0
244,19304,12:52.16,1,0,0,0,0,0,0
244,19305,12:52.20,1,0,0,0,0,0,0
244,19306,12:52.24,1,0,0,0,0,0,0
244,19307,12:52.28,1,0,0,0,0,0,0
244,19308,12:52.32,1,0,0,0,0,0,0
244,19309,12:52.36,1,0,0,0,0,0,0
244,19310,12:52.40,1,0,0,0,0,0,0
244,19311,12:52.44,1,0,0,0,0,0,0
244,19312,12:52.48,1,0,0,0,0,0,0
244,19313,12:52.52,1,0,0,0,0,0,0
244,19314,12:52.56,1,0,0,0,0,0,0
244,19315,12:52.60,1,0,0,0,0,0,0
244,19316,12:52.64,1,0,0,0,0,0,0
244,19317,12:52.68,1,0,0,0,0,0,0
244,19318,12:52.72,0,0,0,0,0,0,0
244,19319,12:52.76,0,0,0,0,0,0,0
244,19320,12:52.80,0,0,0,0,0,0,0
244,19321,12:52.84,0,0,0,0,0,0,0
244,19322,12:52.88,0,0,0,0,0,0,0
244,19323,12:52.92,0,0,0,0,0,0,0
244,19324,12:52.96,0,0,0,0,0,0,0
244,19325,12:53.00,0,0,0,0,0,0,0
244,19326,12:53.04,0,0,0,0,0,0,0
244,19327,12:53.08,0,0,0,0,0,0,0
244,19328,12:53.12,0,0,0,0,0,0,0
244,19329,12:53.16,0,0,0,0,0,0,0
244,19330,12:53.20,0,0,0,0,0,0,0
244,19331,12:53.24,0,0,0,0,0,0,0
244,19332,12:53.28,0,0,0,0,0,0,0
244,19333,12:53.32,0,0,0,0,0,0,0
244,19334,12:53.36,0,0,0,0,0,0,0
244,19335,12:53.40,0,0,0,0,0,0,0
244,19336,12:53.44,0,0,0,0,0,0,0
244,19337,12:53.48,0,0,0,0,0,0,0
244,19338,12:53.52,0,0,0,0,0,0,0
244,19339,12:53.56,0,0,0,0,0,0,0
244,19340,12:53.60,0,0,0,0,0,0,0
244,19341,12:53.64,0,0,0,0,0,0,0
244,19342,12:53.68,0,0,0,0,0,0,0
244,19343,12:53.72,1,0,0,0,0,0,0
244,19344,12:53.76,1,0,0,0,0,0,0
244,19345,12:53.80,1,0,0,0,0,0,0
244,19346,12:53.84,1,0,0,0,0,0,0
244,19347,12:53.88,1,0,0,0,0,0,0
244,19348,12:53.92,1,0,0,0,0,0,0
244,19349,12:53.96,1,0,0,0,0,0,0
244,19350,12:54.00,1,0,0,0,0,0,0
244,19351,12:54.04,1,0,0,0,0,0,0
244,19352,12:54.08,1,0,0,0,0,0,0
244,19353,12:54.12,1,0,0,0,0,0,0
244,19354,12:54.16,1,0,0,0,0,0,0
244,19355,12:54.20,1,0,0,0,0,0,0
244,19356,12:54.24,1,0,0,0,0,0,0
244,19357,12:54.28,1,0,0,0,0,0,0
244,19358,12:54.32,1,0,0,0,0,0,0
244,19359,12:54.36,1,0,0,0,0,0,0
244,19360,12:54.40,1,0,0,0,0,0,0
244,19361,12:54.44,1,0,0,0,0,0,0
244,19362,12:54.48,1,0,0,0,0,0,0
244,19363,12:54.52,1,0,0,0,0,0,0
244,19364,12:54.56,1,0,0,0,0,0,0
244,19365,12:54.60,1,0,0,0,0,0,0
244,19366,12:54.64,1,0,0,0,0,0,0
244,19367,12:54.68,1,0,0,0,0,0,0
244,19368,12:54.72,1,0,0,0,0,0,0
244,19369,12:54.76,1,0,0,0,0,0,0
244,19370,12:54.80,1,0,0,0,0,0,0
244,19371,12:54.84,1,0,0,0,0,0,0
244,19372,12:54.88,1,0,0,0,0,0,0
244,19373,12:54.92,1,0,0,0,0,0,0
244,19374,12:54.96,1,0,0,0,0,0,0
244,19375,12:55.00,1,0,0,0,0,0,0
244,19376,12:55.04,1,0,0,0,0,0,0
244,19377,12:55.08,1,0,0,0,0,0,0
244,19378,12:55.12,1,0,0,0,0,0,0
244,19379,12:55.16,1,0,0,0,0,0,0
244,19380,12:55.20,1,0,0,0,0,0,0
244,19381,12:55.24,1,0,0,0,0,0,0
244,19382,12:55.28,1,0,0,0,0,0,0
244,19383,12:55.32,1,0,0,0,0,0,0
244,19384,12:55.36,1,0,0,0,0,0,0
244,19385,12:55.40,1,0,0,0,0,0,0
244,19386,12:55.44,1,0,0,0,0,0,0
244,19387,12:55.48,1,0,0,0,0,0,0
244,19388,12:55.52,1,0,0,0,0,0,0
244,19389,12:55.56,1,0,0,0,0,0,0
244,19390,12:55.60,1,0,0,0,0,0,0
244,19391,12:55.64,1,0,0,0,0,0,0
244,19392,12:55.68,1,0,0,0,0,0,0
244,19393,12:55.72,1,0,0,0,0,0,0
244,19394,12:55.76,1,0,0,0,0,0,0
244,19395,12:55.80,1,0,0,0,0,0,0
244,19396,12:55.84,1,0,0,0,0,0,0
244,19397,12:55.88,1,0,0,0,0,0,0
244,19398,12:55.92,0,0,0,0,0,0,0
244,19399,12:55.96,0,0,0,0,0,0,0
244,19400,12:56.00,0,0,0,0,0,0,0
244,19401,12:56.04,0,0,0,0,0,0,0
244,19402,12:56.08,0,0,0,0,0,0,0
244,19403,12:56.12,0,0,0,0,0,0,0
244,19404,12:56.16,0,0,0,0,0,0,0
244,19405,12:56.20,0,0,0,0,0,0,0
244,19406,12:56.24,0,0,0,0,0,0,0
244,19407,12:56.28,0,0,0,0,0,0,0
244,19408,12:56.32,0,0,0,0,0,0,0
244,19409,12:56.36,0,0,0,0,0,0,0
244,19410,12:56.40,0,0,0,0,0,0,0
244,19411,12:56.44,0,0,0,0,0,0,0
244,19412,12:56.48,0,0,0,0,0,0,0
244,19413,12:56.52,0,0,0,0,0,0,0
244,19414,12:56.56,0,0,0,0,0,0,0
244,19415,12:56.60,0,0,0,0,0,0,0
244,19416,12:56.64,0,0,0,0,0,0,0
244,19417,12:56.68,0,0,0,0,0,0,0
244,19418,12:56.72,0,0,0,0,0,0,0
244,19419,12:56.76,0,0,0,0,0,0,0
244,19420,12:56.80,0,0,0,0,0,0,0
244,19421,12:56.84,0,0,0,0,0,0,0
244,19422,12:56.88,0,0,0,0,0,0,0
244,19423,12:56.92,0,0,0,0,0,0,0
244,19424,12:56.96,0,0,0,0,0,0,0
244,19425,12:57.00,0,0,0,0,0,0,0
244,19426,12:57.04,0,0,0,0,0,0,0
244,19427,12:57.08,0,0,0,0,0,0,0
244,19428,12:57.12,0,0,0,0,0,0,0
244,19429,12:57.16,0,0,0,0,0,0,0
244,19430,12:57.20,0,0,0,0,0,0,0
244,19431,12:57.24,0,0,0,0,0,0,0
244,19432,12:57.28,0,0,0,0,0,0,0
244,19433,12:57.32,0,0,0,0,0,0,0
244,19434,12:57.36,0,0,0,0,0,0,0
244,19435,12:57.40,0,0,0,0,0,0,0
244,19436,12:57.44,0,0,0,0,0,0,0
244,19437,12:57.48,0,0,0,0,0,0,0
244,19438,12:57.52,0,0,0,0,0,0,0
244,19439,12:57.56,0,0,0,0,0,0,0
244,19440,12:57.60,0,0,0,0,0,0,0
244,19441,12:57.64,0,0,0,0,0,0,0
244,19442,12:57.68,0,0,0,0,0,0,0
244,19443,12:57.72,0,0,0,0,0,0,0
244,19444,12:57.76,0,0,0,0,0,0,0
244,19445,12:57.80,0,0,0,0,0,0,0
244,19446,12:57.84,0,0,0,0,0,0,0
244,19447,12:57.88,0,0,0,0,0,0,0
244,19448,12:57.92,0,0,0,0,0,0,0
244,19449,12:57.96,0,0,0,0,0,0,0
244,19450,12:58.00,0,0,0,0,0,0,0
244,19451,12:58.04,0,0,0,0,0,0,0
244,19452,12:58.08,0,0,0,0,0,0,0
244,19453,12:58.12,0,0,0,0,0,0,0
244,19454,12:58.16,0,0,0,0,0,0,0
244,19455,12:58.20,0,0,0,0,0,0,0
244,19456,12:58.24,0,0,0,0,0,0,0
244,19457,12:58.28,0,0,0,0,0,0,0
244,19458,12:58.32,0,0,0,0,0,0,0
244,19459,12:58.36,0,0,0,0,0,0,0
244,19460,12:58.40,0,0,0,0,0,0,0
244,19461,12:58.44,0,0,0,0,0,0,0
244,19462,12:58.48,0,0,0,0,0,0,0
244,19463,12:58.52,0,0,0,0,0,0,0
244,19464,12:58.56,0,0,0,0,0,0,0
244,19465,12:58.60,0,0,0,0,0,0,0
244,19466,12:58.64,0,0,0,0,0,0,0
244,19467,12:58.68,0,0,0,0,0,0,0
244,19468,12:58.72,0,0,0,0,0,0,0
244,19469,12:58.76,0,0,0,0,0,0,0
244,19470,12:58.80,0,0,0,0,0,0,0
244,19471,12:58.84,0,0,0,0,0,0,0
244,19472,12:58.88,0,0,0,0,0,0,0
244,19473,12:58.92,0,0,0,0,0,0,0
244,19474,12:58.96,0,0,0,0,0,0,0
244,19475,12:59.00,0,0,0,0,0,0,0
244,19476,12:59.04,0,0,0,0,0,0,0
244,19477,12:59.08,0,0,0,0,0,0,0
244,19478,12:59.12,0,0,0,0,0,0,0
244,19479,12:59.16,0,0,0,0,0,0,0
244,19480,12:59.20,0,0,0,0,0,0,0
244,19481,12:59.24,0,0,0,0,0,0,0
244,19482,12:59.28,0,0,0,0,0,0,0
244,19483,12:59.32,0,0,0,0,0,0,0
244,19484,12:59.36,0,0,0,0,0,0,0
244,19485,12:59.40,0,0,0,0,0,0,0
244,19486,12:59.44,0,0,0,0,0,0,0
244,19487,12:59.48,0,0,0,0,0,0,0
244,19488,12:59.52,0,0,0,0,0,0,0
244,19489,12:59.56,0,0,0,0,0,0,0
244,19490,12:59.60,0,0,0,0,0,0,0
244,19491,12:59.64,0,0,0,0,0,0,0
244,19492,12:59.68,0,0,0,0,0,0,0
244,19493,12:59.72,0,0,0,0,0,0,0
244,19494,12:59.76,0,0,0,0,0,0,0
244,19495,12:59.80,0,0,0,0,0,0,0
244,19496,12:59.84,0,0,0,0,0,0,0
244,19497,12:59.88,0,0,0,0,0,0,0
244,19498,12:59.92,0,0,0,0,0,0,0
244,19499,12:59.96,0,0,0,0,0,0,0
244,19500,13:00.00,0,0,0,0,0,0,0
244,19501,13:00.04,0,0,0,0,0,0,0
244,19502,13:00.08,0,0,0,0,0,0,0
244,19503,13:00.12,0,0,0,0,0,0,0
244,19504,13:00.16,0,0,0,0,0,0,0
244,19505,13:00.20,0,0,0,0,0,0,0
244,19506,13:00.24,0,1,1,0,0,0,0
244,19507,13:00.28,0,1,1,0,0,0,0
244,19508,13:00.32,0,1,1,0,0,0,0
244,19509,13:00.36,0,1,1,0,0,0,0
244,19510,13:00.40,0,1,1,0,0,0,0
244,19511,13:00.44,0,1,1,0,0,0,0
244,19512,13:00.48,0,1,1,0,0,0,0
244,19513,13:00.52,0,1,1,0,0,0,0
244,19514,13:00.56,0,1,1,0,0,0,0
244,19515,13:00.60,0,1,1,0,0,0,0
244,19516,13:00.64,0,1,1,0,0,0,0
244,19517,13:00.68,0,1,1,0,0,0,0
244,19518,13:00.72,0,1,1,0,0,0,0
244,19519,13:00.76,0,1,1,0,0,0,0
244,19520,13:00.80,0,1,1,0,0,0,0
244,19521,13:00.84,0,1,1,0,0,0,0
244,19522,13:00.88,0,1,1,0,0,0,0
244,19523,13:00.92,0,1,1,0,0,0,0
244,19524,13:00.96,0,1,1,0,0,0,0
244,19525,13:01.00,0,1,1,0,0,0,0
244,19526,13:01.04,0,1,1,0,0,0,0
244,19527,13:01.08,0,1,1,0,0,0,0
244,19528,13:01.12,0,1,1,0,0,0,0
244,19529,13:01.16,0,1,1,0,0,0,0
244,19530,13:01.20,0,1,1,0,0,0,0
244,19531,13:01.24,0,1,1,0,0,0,0
244,19532,13:01.28,0,1,1,0,0,0,0
244,19533,13:01.32,0,1,1,0,0,0,0
244,19534,13:01.36,0,1,1,0,0,0,0
244,19535,13:01.40,0,1,1,0,0,0,0
244,19536,13:01.44,0,1,1,0,0,0,0
244,19537,13:01.48,0,1,1,0,0,0,0
244,19538,13:01.52,0,1,1,0,0,0,0
244,19539,13:01.56,0,1,1,0,0,0,0
244,19540,13:01.60,0,1,1,0,0,0,0
244,19541,13:01.64,0,1,1,0,0,0,0
244,19542,13:01.68,0,1,1,0,0,0,0
244,19543,13:01.72,0,1,1,0,0,0,0
244,19544,13:01.76,0,1,1,0,0,0,0
244,19545,13:01.80,0,1,1,0,0,0,0
244,19546,13:01.84,0,1,1,0,0,0,0
244,19547,13:01.88,0,1,1,0,0,0,0
244,19548,13:01.92,0,1,1,0,0,0,0
244,19549,13:01.96,0,1,1,0,0,0,0
244,19550,13:02.00,0,1,1,0,0,0,0
244,19551,13:02.04,0,1,1,0,0,0,0
244,19552,13:02.08,0,1,1,0,0,0,0
244,19553,13:02.12,0,1,1,0,0,0,0
244,19554,13:02.16,0,1,1,0,0,0,0
244,19555,13:02.20,0,1,1,0,0,0,0
244,19556,13:02.24,0,1,1,0,0,0,0
244,19557,13:02.28,0,1,1,0,0,0,0
244,19558,13:02.32,0,1,1,0,0,0,0
244,19559,13:02.36,0,1,1,0,0,0,0
244,19560,13:02.40,0,1,1,0,0,0,0
244,19561,13:02.44,0,1,1,0,0,0,0
244,19562,13:02.48,0,1,1,0,0,0,0
244,19563,13:02.52,0,1,1,0,0,0,0
244,19564,13:02.56,0,1,1,0,0,0,0
244,19565,13:02.60,0,1,1,0,0,0,0
244,19566,13:02.64,0,1,1,0,0,0,0
244,19567,13:02.68,0,1,1,0,0,0,0
244,19568,13:02.72,0,1,1,0,0,0,0
244,19569,13:02.76,0,1,1,0,0,0,0
244,19570,13:02.80,0,1,1,0,0,0,0
244,19571,13:02.84,0,1,1,0,0,0,0
244,19572,13:02.88,0,1,1,0,0,0,0
244,19573,13:02.92,0,1,1,0,0,0,0
244,19574,13:02.96,0,1,1,0,0,0,0
244,19575,13:03.00,0,1,1,0,0,0,0
244,19576,13:03.04,0,1,1,0,0,0,0
244,19577,13:03.08,0,1,1,0,0,0,0
244,19578,13:03.12,0,1,1,0,0,0,0
244,19579,13:03.16,0,1,1,0,0,0,0
244,19580,13:03.20,0,1,1,0,0,0,0
244,19581,13:03.24,0,1,1,0,0,0,0
244,19582,13:03.28,0,1,1,0,0,0,0
244,19583,13:03.32,0,1,1,0,0,0,0
244,19584,13:03.36,0,1,1,0,0,0,0
244,19585,13:03.40,0,1,1,0,0,0,0
244,19586,13:03.44,0,1,1,0,0,0,0
244,19587,13:03.48,0,1,1,0,0,0,0
244,19588,13:03.52,0,1,1,0,0,0,0
244,19589,13:03.56,0,1,1,0,0,0,0
244,19590,13:03.60,0,1,1,0,0,0,0
244,19591,13:03.64,0,1,1,0,0,0,0
244,19592,13:03.68,0,1,1,0,0,0,0
244,19593,13:03.72,0,1,1,0,0,0,0
244,19594,13:03.76,0,1,1,0,0,0,0
244,19595,13:03.80,0,1,1,0,0,0,0
244,19596,13:03.84,0,1,1,0,0,0,0
244,19597,13:03.88,0,1,1,0,0,0,0
244,19598,13:03.92,0,1,1,0,0,0,0
244,19599,13:03.96,0,1,1,0,0,0,0
244,19600,13:04.00,0,1,1,0,0,0,0
244,19601,13:04.04,0,1,1,0,0,0,0
244,19602,13:04.08,0,1,1,0,0,0,0
244,19603,13:04.12,0,1,1,0,0,0,0
244,19604,13:04.16,0,1,1,0,0,0,0
244,19605,13:04.20,0,1,1,0,0,0,0
244,19606,13:04.24,0,1,1,0,0,0,0
244,19607,13:04.28,0,1,1,0,0,0,0
244,19608,13:04.32,0,1,1,0,0,0,0
244,19609,13:04.36,0,1,1,0,0,0,0
244,19610,13:04.40,0,1,1,0,0,0,0
244,19611,13:04.44,0,1,1,0,0,0,0
244,19612,13:04.48,0,1,1,0,0,0,0
244,19613,13:04.52,0,1,1,0,0,0,0
244,19614,13:04.56,0,1,1,0,0,0,0
244,19615,13:04.60,0,1,1,0,0,0,0
244,19616,13:04.64,0,1,1,0,0,0,0
244,19617,13:04.68,0,1,1,0,0,0,0
244,19618,13:04.72,0,1,1,0,0,0,0
244,19619,13:04.76,0,1,1,0,0,0,0
244,19620,13:04.80,0,1,1,0,0,0,0
244,19621,13:04.84,0,1,1,0,0,0,0
244,19622,13:04.88,0,1,1,0,0,0,0
244,19623,13:04.92,0,1,1,0,0,0,0
244,19624,13:04.96,0,1,1,0,0,0,0
244,19625,13:05.00,0,1,1,0,0,0,0
244,19626,13:05.04,0,1,1,0,0,0,0
244,19627,13:05.08,0,1,1,0,0,0,0
244,19628,13:05.12,0,1,1,0,0,0,0
244,19629,13:05.16,0,1,1,0,0,0,0
244,19630,13:05.20,0,1,1,0,0,0,0
244,19631,13:05.24,0,1,1,0,0,0,0
244,19632,13:05.28,0,1,1,0,0,0,0
244,19633,13:05.32,0,1,1,0,0,0,0
244,19634,13:05.36,0,1,1,0,0,0,0
244,19635,13:05.40,0,1,1,0,0,0,0
244,19636,13:05.44,0,1,1,0,0,0,0
244,19637,13:05.48,0,1,1,0,0,0,0
244,19638,13:05.52,0,1,1,0,0,0,0
244,19639,13:05.56,0,1,1,0,0,0,0
244,19640,13:05.60,0,1,1,0,0,0,0
244,19641,13:05.64,0,1,1,0,0,0,0
244,19642,13:05.68,0,1,1,0,0,0,0
244,19643,13:05.72,0,1,1,0,0,0,0
244,19644,13:05.76,0,1,1,0,0,0,0
244,19645,13:05.80,0,1,1,0,0,0,0
